id,title,vote_average,vote_count,release_date,revenue,runtime,adult,budget,original_language,original_title,overview,popularity,poster_path,tagline,genres,production_countries,spoken_languages,keywords,cast_3,director
10925,The Return of the Living Dead,7.133,1857,1985,14237880,91,False,4000000,en,The Return of the Living Dead,"When foreman Frank shows new employee Freddy a secret military experiment in a supply warehouse in Louisville, Kentucky, the two klutzes accidentally release a gas that reanimates corpses into flesh-eating zombies. As the epidemic spreads throughout the town, and the creatures satisfy their hunger in gory and outlandish ways, Frank and Freddy fight to survive with the help of their boss and a mysterious mortician.",18.868,/qVTFBabgnWz4jZ8wOQRYZI5EITF.jpg,They're Back From The Grave and Ready To Party!,"['Horror', 'Comedy']","['United Kingdom', 'United States of America']",['English'],"['cemetery', 'crematorium', 'punk rock', 'undead', 'zombie', 'paramedic', 'attic', 'warehouse', 'night of the living dead', 'walking dead', 'horror comedy', 'louisville', 'louisville', 'ky']","['Clu Gulager', 'James Karen', 'Don Calfa']","[""Dan O'Bannon""]"
802,Lolita,7.349,1856,1962,9250000,154,False,2000000,en,Lolita,"Humbert Humbert is a middle-aged British novelist who is both appalled by and attracted to the vulgarity of American culture. When he comes to stay at the boarding house run by Charlotte Haze, he soon becomes obsessed with Lolita, the woman's teenaged daughter.",25.037,/8Puqbeh0D95DpXFWep1rmH78btu.jpg,How did they ever make a movie of ...,"['Drama', 'Comedy', 'Romance']","['United Kingdom', 'United States of America']",['English'],"['hotel', 'depression', 'lolita', 'small town', 'secret love', 'based on novel or book', 'sexual obsession', 'summer camp', 'midlife crisis', 'loss of loved one', 'literature professor', 'widow', 'flirt', 'eroticism', 'youngster', 'motel', 'diary', 'seduction', 'provocation', 'fascination', 'one-sided love', 'forbidden love', 'adoptive father', 'older man younger woman relationship', 'sex with a minor']","['James Mason', 'Sue Lyon', 'Shelley Winters']",['Stanley Kubrick']
10590,We Were Soldiers,7.129,1851,2002,114660784,138,False,75000000,en,We Were Soldiers,The story of the first major battle of the American phase of the Vietnam War and the soldiers on both sides that fought it.,22.279,/q2LeLzw4q9HTelkKx29dyTMf5zK.jpg,"400 U.S paratroopers. 4,000 Vietnamese soldiers. 12,000 miles away from home. 1 man led them into battle.","['Action', 'History', 'War']","['Germany', 'United States of America']","['English', 'Vietnamese', 'French']","['vietnam war', 'vietnam veteran', 'hero', 'army', 'based on novel or book', 'steel helmet', 'missile', 'based on true story', 'major', 'soldier', 'explosion', 'battle', 'bayonet', 'death', 'military', 'vietnamese', '1960s']","['Mel Gibson', 'Greg Kinnear', 'Madeleine Stowe']",['Randall Wallace']
11615,The Life of David Gale,7.417,1849,2003,38955598,130,False,50000000,en,The Life of David Gale,A man against capital punishment is accused of murdering a fellow activist and is sent to death row.,17.026,/7tcAvE82JyxIi79cwQV5br90KVz.jpg,The crime is clear. The truth is not.,"['Drama', 'Thriller', 'Crime']","['Germany', 'United Kingdom', 'United States of America']","['English', 'Spanish']","['prison', 'journalist', 'death penalty', 'professor', 'texas', 'death row', 'interview', 'murder', 'reporter', 'intern', 'innocent', 'activist']","['Kevin Spacey', 'Kate Winslet', 'Laura Linney']",['Alan Parker']
10673,Wall Street,7.17,1848,1987,43848069,126,False,15000000,en,Wall Street,"A young and impatient stockbroker is willing to do anything to get to the top, including trading on illegal inside information taken through a ruthless and greedy corporate raider whom takes the youth under his wing.",16.869,/2tQYq9ntzn2dEwDIGLBSipYPenv.jpg,Every dream has a price.,"['Crime', 'Drama']",['United States of America'],['English'],"['new york city', 'fraud', 'wall street', 'broker', 'finances', 'stockbroker', 'lawyer', 'union', 'millionaire', 'black monday', 'high finance']","['Charlie Sheen', 'Michael Douglas', 'Martin Sheen']",['Oliver Stone']
9571,Dazed and Confused,7.341,1847,1993,7993039,102,False,69000000,en,Dazed and Confused,"The adventures of a group of Texas teens on their last day of school in 1976, centering on student Randall Floyd, who moves easily among stoners, jocks and geeks. Floyd is a star athlete, but he also likes smoking weed, which presents a conundrum when his football coach demands he sign a ""no drugs"" pledge.",19.552,/msG9awbLhVZwv1Eh9Ge7SofMexW.jpg,See it with a bud.,['Comedy'],['United States of America'],['English'],"['high school', '1970s', 'texas', 'coming of age', 'marijuana', 'summer', 'period drama', 'teenager']","['Jason London', 'Rory Cochrane', 'Wiley Wiggins']",['Richard Linklater']
864,Cool Runnings,6.989,1847,1993,154856263,98,False,14000000,en,Cool Runnings,"When a Jamaican sprinter is disqualified from the Olympic Games, he enlists the help of a dishonored coach to start the first Jamaican bobsled team.",15.821,/6fXuGEb7EqGmAeUodxm7l5ELPZ.jpg,One dream. Four Jamaicans. Twenty below zero.,"['Comedy', 'Adventure', 'Drama']",['United States of America'],"['English', 'French', 'German', 'Russian']","['underdog', 'sports', 'winter', 'olympic games', 'jamaica', 'trainer', 'training camp', 'reggae', 'bobsleighing', 'bobsled', 'calgary']","['Leon Robinson', 'Doug E. Doug', 'Rawle D. Lewis']",['Jon Turteltaub']
10027,Unleashed,6.903,1844,2005,50871113,103,False,45000000,en,Unleashed,"Raised as a slave, Danny is used to fighting for his survival. In fact, his ""master,"" Bart, thinks of him as a pet and goes as far as leashing him with a collar so they can make money in fight clubs, where Danny is the main contender. When Bart's crew is in a car accident, Danny escapes and meets a blind, kindhearted piano tuner who takes him in and uses music to free the fighter's long-buried heart.",20.876,/eOmXfQgDLUndae2xnwJfV0JZ2JN.jpg,Serve No Master,"['Action', 'Crime']","['China', 'France', 'United Kingdom', 'United States of America']",['English'],"['martial arts', 'hitman', 'fight', 'organized crime', 'serial killer', 'fighting', 'underground fighting', 'one against many', 'action hero', 'fight club']","['Jet Li', 'Morgan Freeman', 'Bob Hoskins']",['Louis Leterrier']
1788,Footloose,6.661,1827,1984,80035402,107,False,8200000,en,Footloose,"When teenager Ren and his family move from big-city Chicago to a small town in the West, he's in for a real case of culture shock after discovering he's living in a place where music and dancing are illegal.",22.03,/9JEDjBCXCx3eKTSkXwispf0UN3O.jpg,The music is on his side.,"['Drama', 'Romance']",['United States of America'],['English'],"['dancing', 'dance', 'dancer', 'volkswagen beetle', 'dance teacher', 'father daughter relationship', 'music movie']","['Kevin Bacon', 'John Lithgow', 'Dianne Wiest']",['Herbert Ross']
8840,DragonHeart,6.519,1823,1996,115267375,103,False,57000000,en,DragonHeart,"In an ancient time when majestic fire-breathers soared through the skies, a knight named Bowen comes face to face and heart to heart with the last dragon on Earth, Draco. Taking up arms to suppress a tyrant king, Bowen soon realizes his task will be harder than he'd imagined: If he kills the king, Draco will die as well.",12.195,/1J2FvxEoEKMFT9TjUdfhm0MJhZD.jpg,You will believe.,"['Fantasy', 'Action', 'Adventure', 'Drama']","['Slovakia', 'United States of America']",['English'],"['swordplay', 'magic', 'kingdom', 'immortality', 'prince', 'despot', 'mythical creature', 'sword fight', 'revenge', 'knight', 'king arthur', 'dragon', 'battle', 'medieval', 'dragonslayer', 'scheme', 'sword and sorcery', '10th century', 'talking dragon', 'good versus evil', 'evil king', 'last of its kind']","['Dennis Quaid', 'David Thewlis', 'Pete Postlethwaite']",['Rob Cohen']
794,The Omen,7.398,1815,1976,60922980,111,False,2800000,en,The Omen,"Immediately after their miscarriage, the US diplomat Robert Thorn adopts the newborn Damien without the knowledge of his wife. Yet what he doesn’t know is that their new son is the son of the devil.",22.227,/p0LcWxOIoBx0MEZMn8tFcrvDXR1.jpg,It is the greatest mystery of all because no human being will ever solve it.,"['Horror', 'Thriller']",['United States of America'],"['English', 'Italian', 'Latin']","['ambassador', 'prophecy', 'monk', 'photography', 'nanny', 'paranormal phenomena', 'rottweiler', ""devil's son"", 'revelation', 'anti-christ', 'decapitation', 'priest', 'cowardliness', 'baboon', 'archaeologist']","['Gregory Peck', 'Lee Remick', 'David Warner']",['Richard Donner']
10664,[REC]²,6.602,1810,2009,18469680,84,False,5600000,es,[REC]²,"The action continues from [REC], with the medical officer and a SWAT team outfitted with video cameras are sent into the sealed off apartment to control the situation.",15.362,/i7wr12YmZfJxXv2R6ksvSffyhAT.jpg,Fear Revisited.,"['Thriller', 'Horror']",['Spain'],['Spanish'],"['religion and supernatural', 'blood sample', 'occult', 'gas mask', 'night vision', 'freezer', 'found footage']","['Manuela Velasco', 'Ferran Terraza', 'Claudia Silva']","['Jaume Balagueró', 'Paco Plaza']"
37233,The Firm,6.734,1803,1993,270248367,155,False,42000000,en,The Firm,"Mitch McDeere is a young man with a promising future in Law. About to sit his Bar exam, he is approached by 'The Firm' and made an offer he doesn't refuse. Seduced by the money and gifts showered on him, he is totally oblivious to the more sinister side of his company. Then, two Associates are murdered. The FBI contact him, asking him for information and suddenly his life is ruined. He has a choice - work with the FBI, or stay with the Firm. Either way he will lose his life as he knows it. Mitch figures the only way out is to follow his own plan...",22.902,/mTsDqwE4ZyZ8FWflD0wPw9l2YMS.jpg,Power can be murder to resist.,"['Drama', 'Mystery', 'Thriller']",['United States of America'],['English'],"['fbi', 'tennessee', 'lawyer', 'law firm', 'bar exam', 'legal thriller']","['Tom Cruise', 'Jeanne Tripplehorn', 'Gene Hackman']",['Sydney Pollack']
41233,Step Up 3D,6.816,1800,2010,159291809,107,False,30000000,en,Step Up 3D,"A tight-knit group of New York City street dancers, including Luke and Natalie, team up with NYU freshman Moose, and find themselves pitted against the world's best hip hop dancers in a high-stakes showdown that will change their lives forever.",28.581,/rPcqa5TZ7S63RNmCuY45ZizFBen.jpg,Two Worlds. One Dream.,"['Drama', 'Romance']",['United States of America'],['English'],"['dance', 'musical', 'duringcreditsstinger']","['Rick Malambri', 'Adam G. Sevani', 'Joe Slaughter']",['Jon M. Chu']
1547,The Lost Boys,7.0,1795,1987,32222567,97,False,8500000,en,The Lost Boys,A mother and her two teenage sons move to a seemingly nice and quiet small coastal California town yet soon find out that it's overrun by bike gangs and vampires. A couple of teenage friends take it upon themselves to hunt down the vampires that they suspect of a few mysterious murders and restore peace and calm to their town.,36.706,/nH1lvyQvfbL5GKScTtT6zkIvDEn.jpg,Sleep all day. Party all night. Never grow old. Never die. It's fun to be a vampire.,"['Horror', 'Comedy', 'Thriller']",['United States of America'],['English'],"['small town', 'california', 'street gang', 'parent child relationship', 'vampire', 'boardwalk', 'gay interest', 'single', 'murder', 'amusement park', 'blood sucking', 'seaside town', 'pets', '1980s', 'brother brother relationship', 'vampires', 'beach town', 'gay subtext']","['Jason Patric', 'Corey Haim', 'Corey Feldman']",['Joel Schumacher']
164457,Out of the Furnace,6.578,1788,2013,15400000,116,False,22000000,en,Out of the Furnace,"Two brothers live in the economically-depressed Rust Belt, when a cruel twist of fate lands one in prison. His brother is then lured into one of the most violent crime rings in the Northeast.",16.703,/cOuQQ4eRpSBxb0G9OXzWE1pHPeq.jpg,Sometimes your battles choose you.,"['Thriller', 'Drama', 'Crime']","['United Kingdom', 'United States of America']",['English'],"['prison', 'drug dealer', 'sibling relationship', 'post-traumatic stress disorder (ptsd)', 'bare knuckle boxing', 'brother', 'psychopath', 'iraq war veteran', 'drug use', 'revenge', 'car accident', 'justice', 'family', 'steel mill', 'rust belt', 'neo-noir', 'manslaughter', 'social decay', 'violence']","['Christian Bale', 'Zoe Saldana', 'Woody Harrelson']",['Scott Cooper']
243,High Fidelity,7.129,1783,2000,47126295,113,False,30000000,en,High Fidelity,"When record store owner and compulsive list-compiler Rob Gordon gets dumped by his long-time girlfriend, Laura, because he hasn't changed since they met, he revisits his top five breakups of all time in order to figure out what went wrong. As he examines his failed attempts at romance and happiness, the process finds him being dragged, kicking and screaming, into adulthood.",13.527,/1zgaz1cGdWkNQAriflzlJXf95m7.jpg,"A comedy about fear of commitment, hating your job, falling in love and other pop favorites.","['Drama', 'Comedy', 'Romance', 'Music']","['United Kingdom', 'United States of America']","['Danish', 'English']","['chicago', 'illinois', ""rock 'n' roll"", 'music record', 'disc jockey', 'pop', 'ex-girlfriend', 'music journalist', 'relationship problems', 'record label', 'flashback', 'breaking the fourth wall', 'fear of commitment', 'falling in love', 'break-up', 'record', 'record album', 'music scene', 'thoughtful', 'breaking up with boyfriend', 'music culture', 'record store', 'top five', 'dating history', 'earnest']","['John Cusack', 'Iben Hjejle', 'Todd Louiso']",['Stephen Frears']
1677,Ray,7.439,1780,2004,124731534,152,False,40000000,en,Ray,"Born on a sharecropping plantation in Northern Florida, Ray Charles went blind at seven. Inspired by a fiercely independent mom who insisted he make his own way, He found his calling and his gift behind a piano keyboard. Touring across the Southern musical circuit, the soulful singer gained a reputation and then exploded with worldwide fame when he pioneered coupling gospel and country together.",30.164,/tSPC7sO2XYNL9QcMmK88tuUALL5.jpg,The extraordinary life story of Ray Charles.,"['Drama', 'Music']",['United States of America'],['English'],"['blindness and impaired vision', 'country music', 'jazz', 'loss of loved one', 'black people', 'overdose', 'bus ride', 'georgia', 'record producer', 'biography', 'rags to riches', 'childhood trauma', 'gospel', 'indianapolis', 'record label', 'recording studio', 'pianist', 'usa history']","['Jamie Foxx', 'Kerry Washington', 'Regina King']",['Taylor Hackford']
